A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
92,124.47631881168198,10.0,0.07621318121286068,34.708880615540686,1.5,0.7734256209668513,326.64201892239885,1.5,0.009122188548261094,223.80438752911172,10.0,0.22098263361632936,166.8016445267229,1.0,0.35118940019986905,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418,policy 0,dikesnet
57,237.11770138240055,1.0,0.48919706468776836,256.2543154734613,10.0,0.5050182894645471,348.5639050527045,1.5,0.878087192873167,110.6960963208029,1.0,0.9338586376985092,315.3651672600373,1.0,0.21185515315438,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419,policy 0,dikesnet
40,335.9489847918342,1.0,0.376218653700857,188.930508477109,1.0,0.8618722338114385,340.5064948972008,10.0,0.3252179410185218,68.83199282611896,1.0,0.1964884857668958,40.04010516204519,10.0,0.490270143829387,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420,policy 0,dikesnet
65,214.76088033992932,1.5,0.5562907568975722,241.76692179308986,10.0,0.4688982924839956,115.39290593283025,1.0,0.11113041623716849,323.21991971586425,1.5,0.9989426631801454,287.18352222368185,1.5,0.2609109052235205,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421,policy 0,dikesnet
81,188.63189140939136,1.0,0.7203413173519733,48.514904639798075,1.5,0.7864668007473238,122.95757499821013,1.0,0.71805230262338,33.64461763442759,1.0,0.5708393307165022,241.57645582095398,1.0,0.7741315488646178,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,policy 0,dikesnet
52,136.7143624099325,10.0,0.46019250734964473,110.35077095349891,1.5,0.34706069703204107,277.87201698461524,1.0,0.051541258724594675,171.43266147397506,10.0,0.8755291265599816,74.38044345289096,1.5,0.668722527657691,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423,policy 0,dikesnet
3,140.76818291465008,1.0,0.9309069977056079,323.59757403386504,1.0,0.7167732582143879,293.7166297167063,1.5,0.5805355170236307,220.29573284531293,1.5,0.7567073659749279,87.09206526513799,1.5,0.42586565914940505,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424,policy 0,dikesnet
50,241.75333281079895,10.0,0.4462189077318145,177.1205126905203,1.5,0.9397489278119223,97.31605586193473,1.0,0.5199056645366283,341.03431731080894,10.0,0.09941261496963513,235.53478642931202,10.0,0.3659681250025468,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425,policy 0,dikesnet
86,217.9557144429592,1.5,0.12726495484112074,126.27071847248493,10.0,0.19601990398861013,288.1110843868409,10.0,0.454446776192564,248.83990767872893,1.5,0.6542079226727295,113.11917320791113,10.0,0.8301293358503142,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426,policy 0,dikesnet
14,52.400732838554354,1.5,0.7170216685065202,216.38973615674666,10.0,0.023708863791032465,56.947178978464535,10.0,0.9435293663543138,240.49246342518535,1.5,0.8269824761084881,346.10429053923207,1.0,0.6393889721980366,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427,policy 0,dikesnet
118,197.14091979069693,1.5,0.04922931428806486,280.9811222778457,1.0,0.3492282966482062,55.21800225495434,10.0,0.12327481991605722,144.3112949777963,1.5,0.997547785940099,116.14007318636418,1.0,0.6348086952537126,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,policy 0,dikesnet
72,130.29533768156313,10.0,0.7432327986370664,250.49301780755297,10.0,0.18974496342691763,65.27185735100068,1.5,0.5436559971891994,130.20204323742135,10.0,0.8578298181943933,37.02672781882004,10.0,0.1392672326566346,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429,policy 0,dikesnet
38,106.20722293898174,1.5,0.5495095647599061,184.59594809142712,1.5,0.6257059907702734,249.88639744681728,1.5,0.04219052919339106,140.46469003861017,1.5,0.10609251455554713,171.34452602945683,1.5,0.8780217663448976,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,policy 0,dikesnet
71,139.71178201844853,10.0,0.37517192559949697,270.6499965256472,1.5,0.7857439534903969,296.6617890680953,1.5,0.5660821905767673,123.16855322953579,1.0,0.022403649601419193,299.8458442715929,10.0,0.9280893170468008,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431,policy 0,dikesnet
121,89.26393490719852,10.0,0.09216224627616725,88.39054552149037,10.0,0.5160000500568465,76.54027325992413,1.5,0.8413131538256684,284.201787070004,1.5,0.5694751458351014,332.6450083635542,1.5,0.7501465016930562,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432,policy 0,dikesnet
88,65.56109762772567,10.0,0.5942381134453074,270.2612015135397,1.5,0.7326468326187904,147.50008041541633,1.5,0.5173662588468869,138.32998300128855,10.0,0.781707203854514,105.05722228363913,1.0,0.04995393920066845,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433,policy 0,dikesnet
11,228.22351334853886,1.5,0.17578828229630272,125.40361328658135,1.0,0.4466136751137276,208.1298003297237,10.0,0.2679996777498562,42.85759858754289,1.5,0.015272851338952478,346.2831121031328,1.5,0.5357122133028793,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434,policy 0,dikesnet
15,336.7571685132884,1.0,0.053255784453379036,279.66841863571324,1.5,0.09543841293123785,160.67126792816768,10.0,0.8846084453388144,347.9146411771409,10.0,0.2597173591591962,162.44418583411687,1.0,0.5606072273163635,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435,policy 0,dikesnet
65,107.3024336516103,10.0,0.012975776315971124,247.85310339673504,1.0,0.5856233579595868,327.9242955949812,10.0,0.9731841921129327,306.9646565192375,1.0,0.44118713089614536,38.01520330325789,10.0,0.909203274154537,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,policy 0,dikesnet
64,110.39939877033532,1.0,0.26155808346956577,335.11696985252485,10.0,0.6004167781176152,36.75389419733121,1.5,0.4786926838980658,290.5598306916754,1.0,0.05567881303300089,243.2942674432797,1.5,0.2090887257992166,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437,policy 0,dikesnet
128,169.8625298276207,1.5,0.39093379358264513,258.7806989485668,1.0,0.13767339493120045,153.5144638926368,10.0,0.161272051984837,127.5978663845074,1.0,0.3198475501138867,91.31952105047802,1.5,0.9378277685577279,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438,policy 0,dikesnet
90,241.0596258036889,1.0,0.4462840398311254,151.6969851423719,10.0,0.1968213020125869,61.94562900022612,10.0,0.6999600030413742,149.86035839503532,1.0,0.93871843970177,281.23801524479705,10.0,0.9269514979582594,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2439,policy 0,dikesnet
43,272.86851020968004,10.0,0.7293165704378477,184.8443579980723,10.0,0.7059331008960981,180.72072628699422,1.5,0.6902537898665607,67.0490768620182,1.0,0.9400865520453199,134.42848247534386,10.0,0.3808642959954847,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440,policy 0,dikesnet
22,280.4347095692789,10.0,0.16174303899272385,162.96622266485977,1.5,0.9600394630255907,181.59645705795216,10.0,0.0246875195700837,62.73711520255256,1.0,0.03147340157402128,142.9813998845126,1.5,0.6966746731461374,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441,policy 0,dikesnet
5,228.08314747795222,1.0,0.33429546917555186,248.48956051575618,1.0,0.3668789634056436,304.1565691913744,1.5,0.7658892654757493,131.10618374676497,10.0,0.20183534519341031,251.60078490377484,10.0,0.9440352737832755,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442,policy 0,dikesnet
80,63.409566706577685,1.0,0.13027703459490547,335.2955939066645,1.0,0.10321084617244025,295.9574218360925,1.5,0.14555224670518147,310.00261254413624,1.5,0.749087988973508,322.61836138857456,10.0,0.9720127131946221,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443,policy 0,dikesnet
54,48.34290551446356,1.0,0.39784217397340726,296.6013264732494,10.0,0.973108343128865,86.55793311865779,10.0,0.2255312733993413,84.70786291295983,10.0,0.8438049869275798,60.93666868707743,10.0,0.5056949905666865,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444,policy 0,dikesnet
36,174.04167365788115,1.5,0.6958498236841522,289.5251253119677,10.0,0.559893051733441,261.07916645604485,10.0,0.6577234668011749,298.5978012438958,1.5,0.7959836408806892,83.05289040648694,10.0,0.7326654989037091,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445,policy 0,dikesnet
7,297.36050665732074,10.0,0.10039327824320829,329.1007025727945,10.0,0.4725645836763901,325.8755877812723,10.0,0.36757013029061875,187.98685506822846,1.5,0.8770816108259198,242.13011673053248,10.0,0.16346032361363702,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2446,policy 0,dikesnet
16,93.78921745622122,1.0,0.19455884512826677,49.453801671793435,1.0,0.8257823142152403,115.43511371420317,1.0,0.642075240644614,164.97095915899084,1.0,0.06404338320851012,293.987389301187,10.0,0.9170440256289859,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2447,policy 0,dikesnet
81,129.23614864118028,10.0,0.6551927014107995,227.44828180551949,1.0,0.32106424248816007,116.9007161444658,1.5,0.9353060443281889,37.11673483990101,10.0,0.9082548391541962,311.93217984912576,1.5,0.7893064796864747,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448,policy 0,dikesnet
132,250.01602892172144,10.0,0.9260846349943894,258.76278661081545,1.5,0.593760742695831,330.74521838467047,1.0,0.11259450700128583,210.94357579710186,1.0,0.06508889438853131,291.396282150507,10.0,0.5676370373825682,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449,policy 0,dikesnet
50,114.16857542008593,1.5,0.513253240039426,201.77925886364662,1.0,0.0013986334313511207,162.96408596060346,1.5,0.15976497020289057,221.06404353280988,10.0,0.41446001914152963,145.27893801300198,1.0,0.8266525705973423,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,policy 0,dikesnet
62,84.79257720223245,1.0,0.96192078562241,101.78557657872906,1.0,0.9185969721797492,192.22903451923776,1.0,0.4117901637701453,118.49476283799086,10.0,0.8076554880504191,126.56108076982346,1.0,0.952010274666486,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2451,policy 0,dikesnet
100,204.93490343285816,10.0,0.4023940481240764,227.9330088067216,1.5,0.25396298996789696,263.18891092591934,1.0,0.8863443264987938,114.48523928875387,1.0,0.7895112625370051,217.72819146719502,1.5,0.05529535311115197,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452,policy 0,dikesnet
55,68.24763035807408,1.0,0.7907648428039272,179.01504702134665,1.5,0.23591875045211766,159.14136605883206,1.0,0.28554868897218183,103.80132309503078,1.5,0.6389432843606744,322.27349668451416,1.0,0.6831182089464637,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2453,policy 0,dikesnet
61,176.76409223697092,1.0,0.3370386306098996,142.25913711122834,1.0,0.4604973775052743,331.3285855498556,1.5,0.17093553128053615,210.76617214671873,10.0,0.9475884170268825,282.3380809805538,1.5,0.9208498266371936,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454,policy 0,dikesnet
85,146.57384456369965,10.0,0.9023300885621521,256.85154700790474,10.0,0.4124128103198542,154.4589231029889,10.0,0.7269859370126711,250.63831596176757,10.0,0.7724133972310778,156.41160709957177,1.0,0.48878602252833325,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455,policy 0,dikesnet
63,65.65926921815918,10.0,0.8385332067389524,45.99150867861672,1.0,0.5000631780063407,234.32289682251084,1.5,0.5702799009595519,318.5776997031847,10.0,0.1991350746437145,42.479528678538365,10.0,0.06535349226556772,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,policy 0,dikesnet
102,103.94334976784303,1.0,0.4502304593965196,282.89203631199115,10.0,0.12328551609776438,30.0910753442392,1.0,0.7857844618837242,157.87051113021005,1.0,0.19442252927893955,307.3693541853553,1.0,0.8967562726340277,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457,policy 0,dikesnet
34,261.8769037426913,1.5,0.1596616387143766,155.42081012124382,10.0,0.040778503142950596,159.19410949778472,1.5,0.20764970149859768,201.74572140784747,10.0,0.6762151706358025,312.6830583740078,1.5,0.6515303646512044,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458,policy 0,dikesnet
16,46.54413595292555,10.0,0.7677023762172847,307.252839432174,1.0,0.13303596861202188,120.37212433108168,10.0,0.5314218808330319,60.946085619000144,10.0,0.8948816931765894,134.3582453760613,1.5,0.7980200473587714,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2459,policy 0,dikesnet
47,252.50882896990194,10.0,0.2913063580836746,172.96872522312262,10.0,0.6331613688462372,275.29959264942363,1.0,0.3898714777477574,89.17172969244464,10.0,0.15036581947010458,248.19843445503568,10.0,0.5187896551853038,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460,policy 0,dikesnet
33,294.20281735852177,1.5,0.6415410239236788,273.6822512040424,10.0,0.8770759062968567,60.117022033498685,1.0,0.23290645530648768,79.75776255294866,10.0,0.9606794140164631,329.8285763485851,10.0,0.9618338081811676,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2461,policy 0,dikesnet
116,345.15340914030696,1.5,0.8391778246054287,150.8653954053184,10.0,0.31765394830059873,232.5004252519523,10.0,0.3722156556555309,149.2369286429155,10.0,0.04043697623164423,272.2523379668487,10.0,0.1115812019109414,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462,policy 0,dikesnet
0,196.31645397978858,1.0,0.2740588575233193,160.1355380365193,10.0,0.9625440687403236,166.69006621087055,10.0,0.9737234382682568,141.52279183250164,1.5,0.11828315178756357,210.92407897823125,1.5,0.716698629546622,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463,policy 0,dikesnet
38,202.99411265728307,10.0,0.5157308738253857,274.9891237343901,10.0,0.853630399583703,179.6032129689296,1.5,0.7458228553280528,168.52005524714355,1.0,0.5804464744277917,132.95514272889264,1.5,0.2744407992118459,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464,policy 0,dikesnet
119,317.963181162443,1.0,0.5991620636425702,330.047081537401,1.0,0.45776075138945976,72.01164959655839,10.0,0.6278305796405621,328.644593664353,10.0,0.99184742819887,179.9817407668609,10.0,0.4604198809526561,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,policy 0,dikesnet
118,314.2328198172956,1.5,0.9862750644176381,345.2139515280223,1.0,0.7360402897550498,307.38491248457615,10.0,0.09710263646707762,330.7197460092828,10.0,0.5397151631992203,59.960921263026954,10.0,0.9014456365615073,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466,policy 0,dikesnet
6,273.97763304866555,1.5,0.1985469211230876,167.1709530804321,1.0,0.06905823863627962,194.46655771708316,10.0,0.5300732282951,313.11218774838386,10.0,0.7674318455727369,257.3238096632389,10.0,0.21093342189434816,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,policy 0,dikesnet
114,326.13391644366544,10.0,0.8921990489367766,182.230786580219,1.0,0.1748173231487107,242.76960582995918,1.0,0.3034397948704332,185.02538008691903,1.0,0.01710751326181984,45.09884114925576,1.0,0.7809848899205014,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2468,policy 0,dikesnet
50,251.6434155154485,1.0,0.8486093493076795,318.50798462798673,1.0,0.343756894201005,86.50845916028698,1.0,0.88180064136543,182.2447762793755,1.0,0.5523813388100108,216.20194698511426,1.5,0.9918943065201744,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2469,policy 0,dikesnet
12,37.72123315269647,1.0,0.6763237618002189,223.60411655500138,10.0,0.7075226454709539,184.25954313736665,10.0,0.5509061029511632,164.86199383415388,1.0,0.7772489685010335,234.41766604555448,10.0,0.8598414516252403,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,policy 0,dikesnet
59,40.43133077706013,10.0,0.9769795843750733,140.06456234198825,1.5,0.9463345576654907,113.04699403925083,10.0,0.23595598715209842,330.6179398324073,10.0,0.9462330690488946,264.0094519341171,10.0,0.5815251772414832,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471,policy 0,dikesnet
96,267.9312830312051,1.5,0.568248321567501,333.2518848312009,1.0,0.7823799344258084,261.82083652429384,1.5,0.2781684413800682,54.030042480395025,1.5,0.10782542187498499,259.737748634091,1.5,0.9354445686268537,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472,policy 0,dikesnet
62,164.94550157059496,1.5,0.5251646381400487,172.8140732792034,10.0,0.5498967823816866,270.6509884523165,10.0,0.438218021737391,223.37959881627035,1.0,0.38310088859073815,96.70644017170699,1.5,0.9018185623420819,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473,policy 0,dikesnet
23,131.36102403293103,1.0,0.9977656549469281,139.75218647157163,1.5,0.2394415883976247,189.28557209334326,1.5,0.5272250858711559,85.98777366693758,10.0,0.5915011219130527,268.2055688235714,1.0,0.701436635107355,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474,policy 0,dikesnet
109,93.94742556268774,1.5,0.36584013035100765,319.129484465572,1.5,0.9374662727650496,219.30463012866937,1.5,0.14848423043360742,268.7736880760583,10.0,0.9181545126335348,218.93205913435182,10.0,0.5237725960825017,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475,policy 0,dikesnet
16,206.4713137968454,1.5,0.9738096966160221,67.98076100360305,10.0,0.6223755277832766,323.8554901042394,10.0,0.0698139363966572,283.9240965129187,10.0,0.22579362301321743,286.73843981824916,1.0,0.8021095720414252,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476,policy 0,dikesnet
124,96.1421451526313,1.5,0.2359059811375734,273.9740087975142,1.0,0.43060591104949275,306.1047790228941,10.0,0.13908987062700126,56.88849060181786,1.0,0.5088026607662514,71.12796003006402,10.0,0.09638794633082157,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477,policy 0,dikesnet
98,70.07139447684173,10.0,0.41185216320211127,59.28607786475819,1.5,0.24359272399949963,200.40376116909954,10.0,0.20407739223702273,268.1299539789024,1.0,0.8069791366942691,277.9649549806966,1.5,0.23144680596015932,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478,policy 0,dikesnet
76,36.96613547300087,10.0,0.533988003370566,336.67487458545236,10.0,0.18228795260150635,45.40276950428577,10.0,0.1190150886496249,348.3109013978097,1.5,0.1648742599671648,230.9168778812251,1.0,0.520974794381281,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479,policy 0,dikesnet
15,253.2707245286856,10.0,0.41491228220947607,247.4563185978517,1.0,0.7620359934959771,277.4878537806676,10.0,0.7581860352008242,104.7410823193545,1.5,0.16897143353095562,199.11916906378477,10.0,0.7910107140161954,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480,policy 0,dikesnet
10,194.58371965836443,1.5,0.0908847299928908,161.07003007910401,10.0,0.7024741172204781,176.57586449969563,1.5,0.996471457397609,307.2013793957707,10.0,0.25506632905887827,90.92646862243978,1.5,0.8581851205446032,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481,policy 0,dikesnet
54,40.808872165812275,10.0,0.39270528717629893,80.44496026482207,1.0,0.06977483303248364,257.2530391469467,1.0,0.4262260174172949,240.66770546310244,1.0,0.8622150853737724,318.2422190651747,1.0,0.8465711403921679,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482,policy 0,dikesnet
31,90.66478755360878,10.0,0.1451604844923937,125.78384977842421,1.5,0.7874051476031548,105.3739761781357,10.0,0.6108013173345552,133.7115305723871,10.0,0.41125981748860463,293.9006669558065,10.0,0.6467894536353888,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483,policy 0,dikesnet
97,227.17577272402977,10.0,0.20392246652430832,319.34177048390444,1.0,0.43194848714083267,292.7321891165321,1.5,0.6435389117079934,45.55437319240823,1.0,0.8242919827347261,38.78176952012859,10.0,0.7752726792090336,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484,policy 0,dikesnet
114,193.60071611023696,1.5,0.7563215210350628,55.88758430772195,1.5,0.7499799653606205,191.2831850478324,10.0,0.5826542799424599,152.00430824531696,10.0,0.7824775059339235,32.286986668064905,1.0,0.08841542993627916,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485,policy 0,dikesnet
116,147.03024125160943,10.0,0.2902615141463149,220.88799457422863,10.0,0.12172574578780837,180.23514740885554,1.5,0.46472428052430326,191.95396378058814,10.0,0.04827247874184261,146.98092151626798,10.0,0.6256635669966032,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486,policy 0,dikesnet
