A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
56,218.1877397042914,1.0,0.2344440920792366,217.53355885021142,1.0,0.14054531658252192,39.080125320259185,1.5,0.5281568168708685,57.061996449078805,1.0,0.6989193486285563,192.3266860339702,1.5,0.235937407727177,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,policy 0,dikesnet
64,84.33787766189175,1.5,0.17004352078594226,65.90924941479958,1.0,0.5692188199630202,247.53296719921937,1.5,0.546208909476277,164.97916378577915,1.0,0.11211190245851103,82.08028656681492,1.0,0.11128905771712794,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,policy 0,dikesnet
111,52.07312528699438,1.0,0.6280257314382134,208.51837305698243,10.0,0.296939464937526,230.32094641480552,1.5,0.16188954842179934,103.06918759041316,10.0,0.6066773770735865,287.33883035999946,1.5,0.2180961744482609,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,policy 0,dikesnet
6,317.7027271388753,1.0,0.2113873966898969,274.06630807979167,1.0,0.9285817757524728,91.41184127069036,1.0,0.5787101824351698,143.85748956496516,1.5,0.5032147608876928,97.18783095902661,1.5,0.24123753457712177,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,policy 0,dikesnet
47,349.864841190089,10.0,0.5603394156805631,125.7842024112615,10.0,0.8608817659783657,127.13670165011692,1.5,0.9936819571176021,53.73373623190689,1.0,0.4526257251253524,325.4522798738028,10.0,0.8951316841279516,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,policy 0,dikesnet
84,121.35127918825677,1.0,0.8136905504233695,58.32944894111009,10.0,0.42168229372759874,311.5480467877003,1.5,0.6894959918905659,45.046886606545435,10.0,0.653504368811877,205.18097241112898,10.0,0.8697644621785566,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,policy 0,dikesnet
56,69.87084323293963,1.0,0.2201574492486626,263.8873898680454,1.0,0.8592303938940948,132.68689183356383,1.0,0.4912139098327804,238.9680290461945,1.0,0.9193476244744417,328.8212430191445,1.0,0.12006646936599313,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,policy 0,dikesnet
37,336.47826626515774,1.5,0.14720261652197333,183.6082475058788,1.5,0.3048601280960998,134.34300744380153,10.0,0.7046584259242874,329.1594862616888,10.0,0.3982922290845223,85.21406360438885,10.0,0.05687523422957056,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,policy 0,dikesnet
56,235.12927134405948,1.0,0.4890730748926173,285.29496684503596,1.0,0.44252721663247946,71.11223129849712,10.0,0.7332733113801756,289.0330768542859,10.0,0.6152949488428336,279.7288320404712,1.0,0.7328853860974823,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,policy 0,dikesnet
78,179.7875425607869,1.5,0.8858565052520675,253.3768782717566,10.0,0.7888714568502155,195.1794613592189,1.0,0.9257798963256054,148.34857211191377,10.0,0.5813576626321336,327.16041925875896,1.0,0.1675131785695407,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,policy 0,dikesnet
28,110.22008087798666,10.0,0.8247490345578965,179.23082818647129,1.0,0.8652317975841088,264.9249554356818,10.0,0.6046139822096688,191.63279677788455,1.5,0.8514475832754341,217.31650928629048,10.0,0.9044500535884495,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,policy 0,dikesnet
105,247.7138642696481,1.0,0.15230055882015883,33.661234437315706,1.5,0.9658037017071676,107.87699818634033,1.5,0.5296421265455085,304.4478640901864,1.0,0.356350929528633,203.3275414619551,10.0,0.1351615203240881,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,policy 0,dikesnet
22,262.27980953623444,10.0,0.9334816152001203,48.15958962581076,10.0,0.05539140675637713,185.37903048195378,1.5,0.8655883536047165,73.78900079807187,1.0,0.4776164329710597,167.62280176919003,1.5,0.927736724416156,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,policy 0,dikesnet
128,221.59853075291184,1.5,0.1492275799251864,115.09097387333082,1.0,0.8002687943987665,98.59255559821749,1.0,0.28522320237942395,341.3254119428297,1.0,0.7402530192694623,251.91209210444487,10.0,0.9390378627403152,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,policy 0,dikesnet
65,114.95794392710837,1.0,0.019530559627190143,112.34595622879161,1.0,0.7521009083535136,132.35573999623224,10.0,0.1665114563108362,38.53827086569993,1.0,0.0686664608673559,317.6039364637382,1.0,0.8090149458973375,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,policy 0,dikesnet
32,94.51390398089423,1.0,0.7246785621062585,61.4779241030694,1.5,0.1535604121375203,112.0499648348964,1.0,0.7891555782340394,285.9652867605854,1.5,0.7351030015149779,184.988514343395,1.0,0.21694873669070647,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,policy 0,dikesnet
125,216.45460608184268,1.0,0.1191404053240848,43.41872738246337,1.5,0.7458558711013764,338.6297814367517,10.0,0.34260927974828426,283.9149126147279,10.0,0.5966249669382963,41.886828749385295,1.0,0.9062717957910859,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,policy 0,dikesnet
121,198.76068979451858,1.5,0.4392028883627303,268.8677112642144,1.5,0.14440660731539884,138.69119294849963,1.5,0.6200204100360694,230.16144310571337,1.5,0.28750888247504996,343.4698786428619,1.5,0.666014389397634,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,policy 0,dikesnet
26,197.48005355963465,1.0,0.6929717368375992,99.08621543159823,10.0,0.9855303050508898,159.68012002877467,10.0,0.07687880710683731,162.36005515723167,10.0,0.06100853987022692,259.7730325368397,1.5,0.9182970467020904,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,policy 0,dikesnet
11,179.11205249254502,1.5,0.30698514159512613,153.2108012464625,10.0,0.7214234022828476,92.15668965395352,1.0,0.8213760322244567,254.07549660999013,1.5,0.8200021136116532,121.49198624373874,10.0,0.8431226601942634,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,policy 0,dikesnet
128,151.93709096870037,10.0,0.7711399298796885,182.941412608398,1.0,0.2370709954183338,110.60269949902124,10.0,0.5600281274127668,56.80017849301959,10.0,0.7744084901538061,269.50834326248366,1.5,0.11761809421278405,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,policy 0,dikesnet
13,247.15128694647137,1.0,0.07490698082892298,177.30872694160018,1.0,0.8879988455725453,327.0265509167116,10.0,0.981531603212629,67.47768472769783,1.5,0.9126265000198858,59.890514937033316,1.0,0.054006939439755174,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,policy 0,dikesnet
12,118.51517615231118,10.0,0.4073143047625179,206.75370342273624,1.5,0.48102408905915967,104.9437826870363,1.5,0.47962256774122664,85.25942649037812,1.5,0.6624948320246048,344.77997166340015,1.5,0.5217101632014289,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,policy 0,dikesnet
116,150.20056419561456,10.0,0.5424464367018103,179.4788340757913,10.0,0.32452647749924907,345.50538218500367,1.0,0.7956048404232019,263.356714395489,1.0,0.29753534321268593,154.09190251590604,1.5,0.2578994448180756,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,policy 0,dikesnet
66,255.77806992450257,1.0,0.2958644716583262,62.234132642396375,1.0,0.8031419847143634,68.8389046570046,10.0,0.04930209632831432,174.34670389541378,1.5,0.18376661163812935,118.13929238976861,10.0,0.5271566780501277,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,policy 0,dikesnet
73,208.06723599799233,10.0,0.838582614076616,343.6553485502481,10.0,0.5863985561404947,205.34673252930415,1.5,0.5129595907878641,135.8034886872639,10.0,0.8367103486098468,65.48521525086605,1.0,0.0008733115324399319,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,policy 0,dikesnet
41,171.2981382187531,1.0,0.5954155279943074,164.14595816304376,10.0,0.6715824921875168,44.21583418200059,10.0,0.45409945030726784,267.93375430461754,10.0,0.942329001505541,91.83115032776824,1.5,0.9385187812483571,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,policy 0,dikesnet
43,150.87429341755356,1.0,0.07204570989963749,328.71961879655095,10.0,0.7383408517987923,282.993653761641,10.0,0.012271288630475066,239.3569674889318,10.0,0.7300527232822628,215.68986090580918,1.0,0.8811472299500746,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,policy 0,dikesnet
58,279.3762861570513,10.0,0.045292829202762834,299.2670451426479,1.5,0.7997561835535786,184.45524993376702,1.5,0.7141912681974785,59.478792062480565,1.5,0.15136942438793005,347.8966134256639,1.0,0.7214543821626038,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,policy 0,dikesnet
22,53.84377861396302,1.0,0.8755801194292856,253.2868582557357,1.5,0.7909588292527353,158.81565865708114,1.5,0.4005727577497095,57.63610108679978,1.0,0.06919591415421965,268.57449540600936,1.0,0.16967138930967013,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,policy 0,dikesnet
70,134.7782909903563,10.0,0.08505783398383251,298.05829914799364,1.0,0.7826147810018703,343.48807096650324,1.5,0.2947144037074774,344.6020112929249,1.5,0.7978014848420496,96.07586515371608,10.0,0.17296610230874337,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,policy 0,dikesnet
56,274.40170158150323,1.0,0.1695038073465339,118.18059674890134,10.0,0.17377628468892423,334.07458128807485,1.0,0.03457875752342524,192.59490344120047,10.0,0.8238163296831114,88.34150748099333,1.5,0.5590199507581783,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,policy 0,dikesnet
47,145.89260824998226,1.0,0.24231519777579874,246.31828030735068,1.0,0.5359664676025607,191.47656930389903,10.0,0.7289555969491519,267.48044211480493,1.0,0.16432544119285486,58.14461056336743,1.5,0.6134624102227896,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,policy 0,dikesnet
70,161.47282982551985,1.5,0.18538730689527524,210.55412185402315,10.0,0.6652316345884269,115.14453679695819,1.5,0.5757232307303954,184.88646973303537,1.0,0.9372689820962088,222.3292950730092,1.5,0.024635874368837206,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,policy 0,dikesnet
98,148.99750084285245,1.5,0.8390203958878913,340.232449743429,1.0,0.31722929599870797,226.94743006522907,10.0,0.36826213138821434,308.4198027518447,1.5,0.7109977398771933,51.892620673253894,1.0,0.22173903185051905,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,policy 0,dikesnet
49,99.1385328355843,10.0,0.8781590925463224,83.57844072582097,10.0,0.06867749177093145,221.17416726118165,1.5,0.6796764013451783,31.722544031573005,1.5,0.2292943644868378,288.2262885762552,1.0,0.27120757566434933,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,policy 0,dikesnet
126,219.70740581407225,1.5,0.6419773178943508,212.06237810986732,1.0,0.35518709704835755,283.69315741263836,10.0,0.5562229094984705,220.21326024868569,1.0,0.5837303387851818,166.4213395896772,1.5,0.6033778745552879,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,policy 0,dikesnet
131,322.130556331148,1.0,0.2162090055697362,45.86904940025845,10.0,0.250925759495376,223.6289452269314,10.0,0.6930127167478047,151.22394605091932,1.5,0.30251394983217117,33.72718247384084,1.5,0.8106770558932979,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,policy 0,dikesnet
88,234.64773574290305,1.5,0.35636931103823666,42.6057229707865,10.0,0.15433275841467586,246.89225279087276,10.0,0.5725566319442488,197.1851799304879,1.0,0.4212730577232099,43.49818352318424,10.0,0.20285067421796613,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,policy 0,dikesnet
33,163.5578815591128,1.5,0.43353431477623494,93.65896290873486,1.0,0.5207422807828802,88.16941459247079,10.0,0.26180043817874077,152.21522008266277,1.5,0.07813111033435897,34.41058878521659,10.0,0.7664824531095872,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,policy 0,dikesnet
24,132.82325171015728,1.5,0.8424504354303111,224.79807885388115,1.5,0.19562514610299817,144.75525591478652,1.0,0.28076640839802214,243.44021773542167,1.5,0.8121476835151077,53.770918088058565,1.5,0.035328836812889494,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,policy 0,dikesnet
59,286.71152895681143,10.0,0.9905199636337817,331.7787640755098,10.0,0.6971614476606899,122.96238558003336,10.0,0.7921675599118392,104.62174188491545,1.0,0.4470777412697644,300.5540587197784,1.0,0.22544598300192104,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,policy 0,dikesnet
78,286.01070123285433,1.0,0.46304459450438173,107.63757469841066,10.0,0.30839661936338675,222.14455439897574,10.0,0.9959206723695533,233.1748342710547,1.5,0.011264866114324895,116.21254855730255,1.0,0.8630186187265212,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,policy 0,dikesnet
67,307.2275222609291,10.0,0.2396804316355877,167.34244848319466,1.5,0.4021128326436403,187.60272238753006,10.0,0.4539866691882248,133.58231547259646,1.5,0.8690008326402787,297.5433848813876,1.0,0.5287514303509881,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,policy 0,dikesnet
23,264.0855775680382,10.0,0.1176113046713714,251.82759513804257,10.0,0.40758583892149997,281.5342789976167,1.0,0.36796758674708213,33.274929790957714,1.0,0.08808117334407926,338.6779570408837,10.0,0.9177998255841022,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,policy 0,dikesnet
44,275.29250271115154,1.0,0.3287261659685719,51.268488778652085,1.5,0.2037898699121599,241.20382322553954,1.0,0.9698652162368775,76.32585439312281,1.5,0.4666472508653599,34.58266544288706,1.5,0.4173767066401038,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,policy 0,dikesnet
62,136.72138601160856,1.5,0.5257567132066562,168.58616158057959,10.0,0.8800966696256399,224.5138632601579,10.0,0.14875477150550798,227.88208803400804,10.0,0.7792835167568157,69.5346189459353,1.5,0.9013478353419997,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,policy 0,dikesnet
73,106.35507162167025,10.0,0.6792509367550513,146.40620114503741,10.0,0.28042524573236277,324.19265375765485,10.0,0.31283833386365184,147.5188672714499,1.0,0.5950576215590935,119.71955486779302,10.0,0.0179236974961102,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,policy 0,dikesnet
15,194.68112728862093,10.0,0.2911395142576223,166.2354240285151,10.0,0.3225086445645974,198.6629571764088,1.5,0.12271744465621541,163.25386671270942,1.0,0.7112599329479617,291.98932416105845,1.0,0.658564149709364,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,policy 0,dikesnet
31,327.7335784865617,10.0,0.555428377041704,263.1305709704024,10.0,0.8721835471674417,319.1129175886497,1.0,0.6197209621629878,231.28141286337626,10.0,0.9884948046341371,197.55871642362106,10.0,0.999224995039274,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,policy 0,dikesnet
46,214.6164972929525,1.0,0.30360333827285196,300.41723970875057,10.0,0.9952683926274771,328.97670652786843,1.5,0.3650938496039672,59.34825554582042,1.5,0.4907498182682723,159.80457853895626,10.0,0.2596158851957172,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,policy 0,dikesnet
13,80.41257167860107,10.0,0.797016099529149,229.38556842268198,10.0,0.7848133679359939,75.42181384089758,10.0,0.9898633534088579,141.42562213803123,10.0,0.5579551937054349,86.96369084284504,1.5,0.8998329869994437,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,policy 0,dikesnet
4,191.86833193829088,1.5,0.623997492783789,104.36797098502245,1.0,0.3476825187266871,163.05608833904168,1.5,0.7867263360151074,158.00639559709555,10.0,0.9795051573746454,198.13712855050778,1.0,0.44044980297321373,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,policy 0,dikesnet
82,172.4877316842667,10.0,0.3398671281071008,161.61760397756015,1.0,0.4388675635489974,135.9163777761416,1.0,0.8324542761786695,96.80605452388376,1.0,0.7560715991665056,109.01967890997344,1.5,0.3032915158903681,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,policy 0,dikesnet
128,92.5363073049783,1.5,0.5650911302007393,146.6429121481956,10.0,0.09763018822487704,126.19047795430619,1.0,0.17953139095716625,274.7433376567808,10.0,0.7738346511810383,324.6084987252361,10.0,0.858299033372696,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,policy 0,dikesnet
68,149.63785932950378,1.5,0.02499424244731879,220.26572011865167,10.0,0.3570926483707026,235.8793773090552,1.5,0.7210236464101495,108.00648628948603,10.0,0.5637657162000104,86.74262964324097,1.0,0.2654483023742874,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,policy 0,dikesnet
83,301.2952422217369,1.0,0.8973495945398043,196.44322558943767,10.0,0.07525541566114187,342.6663431231142,1.0,0.37044822622566015,97.43052341559886,10.0,0.6809538446508883,68.40736855986754,1.0,0.6933803878354122,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,policy 0,dikesnet
31,318.5727804569112,1.0,0.4654530877089275,236.53970096792239,1.0,0.9487513223116066,117.17527530482064,10.0,0.7607410910560268,90.20889206430513,1.0,0.42745329784278446,248.27497075326735,1.0,0.6627590287999374,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,policy 0,dikesnet
95,296.90587603012403,1.5,0.005363011321626528,314.09472650338404,10.0,0.5973762317146317,160.42321523476159,10.0,0.27344688742096196,225.71787267445677,1.0,0.8330470559386337,84.21323371298624,1.5,0.15772426756718189,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,policy 0,dikesnet
124,316.4544478277919,1.0,0.025264880920312604,296.40035557520724,10.0,0.6920471870965815,157.139613241422,1.0,0.4327430597320308,317.8522901642119,1.0,0.5311907928970065,117.49640439008184,1.5,0.38480070413072687,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,policy 0,dikesnet
52,278.268515182123,1.0,0.9120107827126861,153.98222531045252,10.0,0.08265352784822955,55.9918821515306,1.5,0.7675522368028765,253.51056348954228,10.0,0.9546775053220588,296.26510661928313,1.5,0.6065794004708347,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,policy 0,dikesnet
85,100.49457825531798,1.5,0.38139587019796906,344.11528397853306,1.5,0.02830858386420594,174.29602586367795,10.0,0.6275216667443066,241.87107310327553,10.0,0.031712563088581516,114.76141004702848,1.0,0.596928180886121,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,policy 0,dikesnet
35,130.64289608500246,10.0,0.9257140252653566,68.27391524176505,1.0,0.054164238207199185,152.42124725853503,1.5,0.45106593852051413,194.2951145496754,1.5,0.6940184635774379,182.80689226242401,1.0,0.8160098653668393,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,policy 0,dikesnet
20,260.5435011430234,10.0,0.8075224222971416,310.2172842001935,10.0,0.2827356502478301,153.12180959951732,10.0,0.09560070882720131,102.84643312537563,10.0,0.08344450581061116,74.94747751738933,10.0,0.5948015203924266,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,policy 0,dikesnet
83,267.07031179822656,10.0,0.06312348404257243,290.1666195769243,1.0,0.38610221215592444,330.71691728991823,1.0,0.09756782422652184,209.3856532569471,1.0,0.5935889414725942,33.966169952960875,1.0,0.8412256804453435,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,policy 0,dikesnet
30,78.96888677495144,10.0,0.7109778823745474,309.7879740520535,10.0,0.9966980821246629,253.87761782643412,1.5,0.8751405473381967,94.96464487615295,1.5,0.9973305070942271,107.58249923573149,10.0,0.6240362542172736,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,policy 0,dikesnet
55,131.80900895449926,10.0,0.17166632589888414,130.31329734198152,10.0,0.023262756207727033,277.89295430983447,1.5,0.6928147863551009,61.70429292780706,10.0,0.35445816920100565,61.77614888538028,1.5,0.4789253993623834,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,policy 0,dikesnet
32,337.0933316733399,1.5,0.9027332651894185,54.1964110459274,1.5,0.4611454617792473,74.5783710827477,10.0,0.9507435002898638,102.60496944321426,10.0,0.9575876588590836,230.89883421510106,1.5,0.30835513161676614,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,policy 0,dikesnet
23,161.99871579811537,10.0,0.35441292411537534,76.16990319809958,10.0,0.2587199259150578,83.83248153568815,1.5,0.18662531971544052,172.65313091783838,1.0,0.03518810728206538,96.45597455898628,10.0,0.6443959060099915,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,policy 0,dikesnet
